"year","party","candidate_name","poll_date","weeks_left","days_left","before_convention","avg_support"
1988,"democrat","Michael S. Dukakis",1988-05-16,25,176,TRUE,50.369422
1988,"democrat","Michael S. Dukakis",1988-05-22,24,170,TRUE,51.234247
1988,"democrat","Michael S. Dukakis",1988-05-25,24,167,TRUE,51.8832330714286
1988,"democrat","Michael S. Dukakis",1988-06-08,22,153,TRUE,50.065231
1988,"democrat","Michael S. Dukakis",1988-06-09,22,152,TRUE,48.91691
1988,"democrat","Michael S. Dukakis",1988-06-12,21,149,TRUE,49.761134
1988,"democrat","Michael S. Dukakis",1988-06-19,20,142,TRUE,49.358313
1988,"democrat","Michael S. Dukakis",1988-06-26,19,135,TRUE,47.1307791666667
1988,"democrat","Michael S. Dukakis",1988-07-08,18,123,TRUE,47.112713
1988,"democrat","Michael S. Dukakis",1988-07-10,17,121,TRUE,47.118189
1988,"democrat","Michael S. Dukakis",1988-07-11,17,120,TRUE,47.2729811666667
1988,"democrat","Michael S. Dukakis",1988-07-17,16,114,TRUE,46.394023
1988,"democrat","Michael S. Dukakis",1988-07-20,16,111,TRUE,47.698072
1988,"democrat","Michael S. Dukakis",1988-07-22,16,109,FALSE,51.767841
1988,"democrat","Michael S. Dukakis",1988-07-24,15,107,FALSE,52.072932
1988,"democrat","Michael S. Dukakis",1988-07-25,15,106,FALSE,52.5972672222222
1988,"democrat","Michael S. Dukakis",1988-08-03,14,97,FALSE,53.51698175
1988,"democrat","Michael S. Dukakis",1988-08-07,13,93,FALSE,52.900809
1988,"democrat","Michael S. Dukakis",1988-08-08,13,92,FALSE,52.395196
1988,"democrat","Michael S. Dukakis",1988-08-09,13,91,FALSE,51.951905
1988,"democrat","Michael S. Dukakis",1988-08-10,13,90,FALSE,51.311509
1988,"democrat","Michael S. Dukakis",1988-08-13,12,87,FALSE,50.683935
1988,"democrat","Michael S. Dukakis",1988-08-14,12,86,FALSE,51.206111
1988,"democrat","Michael S. Dukakis",1988-08-15,12,85,FALSE,50.718384
1988,"democrat","Michael S. Dukakis",1988-08-16,12,84,FALSE,49.419021
1988,"democrat","Michael S. Dukakis",1988-08-17,12,83,FALSE,46.914178
1988,"democrat","Michael S. Dukakis",1988-08-18,12,82,FALSE,46.12789
1988,"democrat","Michael S. Dukakis",1988-08-19,12,81,FALSE,44.782918
1988,"democrat","Michael S. Dukakis",1988-08-20,11,80,FALSE,44.817045
1988,"democrat","Michael S. Dukakis",1988-08-21,11,79,FALSE,43.75093
1988,"democrat","Michael S. Dukakis",1988-08-22,11,78,FALSE,43.347690875
1988,"democrat","Michael S. Dukakis",1988-08-30,10,70,FALSE,43.428524
1988,"democrat","Michael S. Dukakis",1988-09-06,9,63,FALSE,42.7422195
1988,"democrat","Michael S. Dukakis",1988-09-08,9,61,FALSE,43.522986
1988,"democrat","Michael S. Dukakis",1988-09-11,8,58,FALSE,43.317226
1988,"democrat","Michael S. Dukakis",1988-09-14,8,55,FALSE,43.9013728
1988,"democrat","Michael S. Dukakis",1988-09-19,7,50,FALSE,44.227459
1988,"democrat","Michael S. Dukakis",1988-09-20,7,49,FALSE,43.6476316666667
1988,"democrat","Michael S. Dukakis",1988-09-23,7,46,FALSE,43.964677
1988,"democrat","Michael S. Dukakis",1988-09-27,6,42,FALSE,43.874673
1988,"democrat","Michael S. Dukakis",1988-09-28,6,41,FALSE,43.6148478
1988,"democrat","Michael S. Dukakis",1988-10-03,5,36,FALSE,43.716085
1988,"democrat","Michael S. Dukakis",1988-10-09,4,30,FALSE,43.153587
1988,"democrat","Michael S. Dukakis",1988-10-10,4,29,FALSE,43.2705375
1988,"democrat","Michael S. Dukakis",1988-10-13,4,26,FALSE,43.235101
1988,"democrat","Michael S. Dukakis",1988-10-14,4,25,FALSE,42.919092
1988,"democrat","Michael S. Dukakis",1988-10-15,3,24,FALSE,42.838547
1988,"democrat","Michael S. Dukakis",1988-10-16,3,23,FALSE,41.938818
1988,"democrat","Michael S. Dukakis",1988-10-17,3,22,FALSE,42.024434
1988,"democrat","Michael S. Dukakis",1988-10-18,3,21,FALSE,42.131546
1988,"democrat","Michael S. Dukakis",1988-10-19,3,20,FALSE,42.075316
1988,"democrat","Michael S. Dukakis",1988-10-20,3,19,FALSE,41.983983
1988,"democrat","Michael S. Dukakis",1988-10-21,3,18,FALSE,42.0166
1988,"democrat","Michael S. Dukakis",1988-10-22,2,17,FALSE,41.95655
1988,"democrat","Michael S. Dukakis",1988-10-23,2,16,FALSE,41.494011
1988,"democrat","Michael S. Dukakis",1988-10-24,2,15,FALSE,41.418955
1988,"democrat","Michael S. Dukakis",1988-10-25,2,14,FALSE,41.349683
1988,"democrat","Michael S. Dukakis",1988-10-26,2,13,FALSE,41.502212
1988,"democrat","Michael S. Dukakis",1988-10-28,2,11,FALSE,41.380086
1988,"democrat","Michael S. Dukakis",1988-10-29,1,10,FALSE,41.280893
1988,"democrat","Michael S. Dukakis",1988-10-30,1,9,FALSE,41.41399
1988,"democrat","Michael S. Dukakis",1988-10-31,1,8,FALSE,41.263334
1988,"democrat","Michael S. Dukakis",1988-11-01,1,7,FALSE,41.240158
1988,"democrat","Michael S. Dukakis",1988-11-02,1,6,FALSE,41.237925
1988,"democrat","Michael S. Dukakis",1988-11-03,1,5,FALSE,41.236063
1988,"democrat","Michael S. Dukakis",1988-11-04,1,4,FALSE,41.358929
1988,"democrat","Michael S. Dukakis",1988-11-05,0,3,FALSE,41.726162
1988,"democrat","Michael S. Dukakis",1988-11-07,0,1,FALSE,41.668574
1988,"republican","George Bush",1988-02-16,38,266,TRUE,66.252556
1988,"republican","George Bush",1988-03-09,35,244,TRUE,56.709566
1988,"republican","George Bush",1988-03-10,35,243,TRUE,48.258236
1988,"republican","George Bush",1988-03-11,35,242,TRUE,50.001349
1988,"republican","George Bush",1988-03-21,33,232,TRUE,48.03678975
1988,"republican","George Bush",1988-03-22,33,231,TRUE,48.08021
1988,"republican","George Bush",1988-03-31,32,222,TRUE,48.685563
1988,"republican","George Bush",1988-04-07,31,215,TRUE,48.0639172857143
1988,"republican","George Bush",1988-04-21,29,201,TRUE,46.743025
1988,"republican","George Bush",1988-04-23,28,199,TRUE,46.4387176666667
1988,"republican","George Bush",1988-05-02,27,190,TRUE,45.4063298
1988,"republican","George Bush",1988-05-12,26,180,TRUE,43.305729
1988,"republican","George Bush",1988-05-15,25,177,TRUE,42.449717
1988,"republican","George Bush",1988-05-16,25,176,TRUE,42.624463
1988,"republican","George Bush",1988-05-22,24,170,TRUE,42.957542
1988,"republican","George Bush",1988-05-25,24,167,TRUE,42.4049798571429
1988,"republican","George Bush",1988-06-08,22,153,TRUE,44.172258
1988,"republican","George Bush",1988-06-09,22,152,TRUE,43.06067
1988,"republican","George Bush",1988-06-12,21,149,TRUE,40.917461
1988,"republican","George Bush",1988-06-19,20,142,TRUE,40.551107
1988,"republican","George Bush",1988-06-26,19,135,TRUE,42.4497661666667
1988,"republican","George Bush",1988-07-08,18,123,TRUE,42.293852
1988,"republican","George Bush",1988-07-10,17,121,TRUE,43.105733
1988,"republican","George Bush",1988-07-11,17,120,TRUE,42.9725786666667
1988,"republican","George Bush",1988-07-17,16,114,TRUE,44.46563
1988,"republican","George Bush",1988-07-20,16,111,TRUE,44.414636
1988,"republican","George Bush",1988-07-22,16,109,TRUE,41.016712
1988,"republican","George Bush",1988-07-24,15,107,TRUE,40.558815
1988,"republican","George Bush",1988-07-25,15,106,TRUE,39.2889487777778
1988,"republican","George Bush",1988-08-03,14,97,TRUE,37.489639
1988,"republican","George Bush",1988-08-07,13,93,TRUE,38.436254
1988,"republican","George Bush",1988-08-08,13,92,TRUE,39.702597
1988,"republican","George Bush",1988-08-09,13,91,TRUE,40.349992
1988,"republican","George Bush",1988-08-10,13,90,TRUE,41.1076466666667
1988,"republican","George Bush",1988-08-13,12,87,TRUE,41.725831
1988,"republican","George Bush",1988-08-14,12,86,TRUE,41.303996
1988,"republican","George Bush",1988-08-15,12,85,TRUE,41.284998
1988,"republican","George Bush",1988-08-16,12,84,TRUE,42.341477
1988,"republican","George Bush",1988-08-17,12,83,TRUE,44.122928
1988,"republican","George Bush",1988-08-18,12,82,FALSE,44.415205
1988,"republican","George Bush",1988-08-19,12,81,FALSE,46.252182
1988,"republican","George Bush",1988-08-20,11,80,FALSE,46.640269
1988,"republican","George Bush",1988-08-21,11,79,FALSE,46.965155
1988,"republican","George Bush",1988-08-22,11,78,FALSE,47.642910125
1988,"republican","George Bush",1988-08-30,10,70,FALSE,47.84305
1988,"republican","George Bush",1988-09-06,9,63,FALSE,48.6369325
1988,"republican","George Bush",1988-09-08,9,61,FALSE,48.4988266666667
1988,"republican","George Bush",1988-09-11,8,58,FALSE,48.5030283333333
1988,"republican","George Bush",1988-09-14,8,55,FALSE,48.3291086
1988,"republican","George Bush",1988-09-19,7,50,FALSE,48.542847
1988,"republican","George Bush",1988-09-20,7,49,FALSE,48.2490743333333
1988,"republican","George Bush",1988-09-23,7,46,FALSE,48.344334
1988,"republican","George Bush",1988-09-27,6,42,FALSE,48.403
1988,"republican","George Bush",1988-09-28,6,41,FALSE,48.4534276
1988,"republican","George Bush",1988-10-03,5,36,FALSE,48.9205726666667
1988,"republican","George Bush",1988-10-09,4,30,FALSE,49.3230585
1988,"republican","George Bush",1988-10-10,4,29,FALSE,49.330909
1988,"republican","George Bush",1988-10-13,4,26,FALSE,49.554009
1988,"republican","George Bush",1988-10-14,4,25,FALSE,49.806409
1988,"republican","George Bush",1988-10-15,3,24,FALSE,49.878513
1988,"republican","George Bush",1988-10-16,3,23,FALSE,51.527747
1988,"republican","George Bush",1988-10-17,3,22,FALSE,51.616251
1988,"republican","George Bush",1988-10-18,3,21,FALSE,51.746325
1988,"republican","George Bush",1988-10-19,3,20,FALSE,51.886367
1988,"republican","George Bush",1988-10-20,3,19,FALSE,52.070777
1988,"republican","George Bush",1988-10-21,3,18,FALSE,51.700378
1988,"republican","George Bush",1988-10-22,2,17,FALSE,51.810155
1988,"republican","George Bush",1988-10-23,2,16,FALSE,51.884515
1988,"republican","George Bush",1988-10-24,2,15,FALSE,52.364587
1988,"republican","George Bush",1988-10-25,2,14,FALSE,52.460673
1988,"republican","George Bush",1988-10-26,2,13,FALSE,52.3303575
1988,"republican","George Bush",1988-10-28,2,11,FALSE,52.426647
1988,"republican","George Bush",1988-10-29,1,10,FALSE,52.514922
1988,"republican","George Bush",1988-10-30,1,9,FALSE,52.414437
1988,"republican","George Bush",1988-10-31,1,8,FALSE,52.68368
1988,"republican","George Bush",1988-11-01,1,7,FALSE,52.737158
1988,"republican","George Bush",1988-11-02,1,6,FALSE,52.710175
1988,"republican","George Bush",1988-11-03,1,5,FALSE,52.719273
1988,"republican","George Bush",1988-11-04,1,4,FALSE,52.658727
1988,"republican","George Bush",1988-11-05,0,3,FALSE,52.193928
1988,"republican","George Bush",1988-11-06,0,2,FALSE,52.218202
1988,"republican","George Bush",1988-11-07,0,1,FALSE,52.292803
1992,"democrat","Bill Clinton",1992-02-20,37,257,TRUE,38.584397
1992,"democrat","Bill Clinton",1992-03-01,35,247,TRUE,38.777881
1992,"democrat","Bill Clinton",1992-03-02,35,246,TRUE,41.17919
1992,"democrat","Bill Clinton",1992-03-08,34,240,TRUE,41.481741
1992,"democrat","Bill Clinton",1992-03-12,34,236,TRUE,43.146195
1992,"democrat","Bill Clinton",1992-03-20,33,228,TRUE,43.3835455
1992,"democrat","Bill Clinton",1992-03-22,32,226,TRUE,43.2029
1992,"democrat","Bill Clinton",1992-03-29,31,219,TRUE,38.821974
1992,"democrat","Bill Clinton",1992-04-01,31,216,TRUE,35.30685675
1992,"democrat","Bill Clinton",1992-04-02,31,215,TRUE,34.82079625
1992,"democrat","Bill Clinton",1992-04-09,30,208,TRUE,31.407251
1992,"democrat","Bill Clinton",1992-04-10,30,207,TRUE,30.331141
1992,"democrat","Bill Clinton",1992-04-12,29,205,TRUE,31.140703
1992,"democrat","Bill Clinton",1992-04-14,29,203,TRUE,30.408421
1992,"democrat","Bill Clinton",1992-04-15,29,202,TRUE,30.099275
1992,"democrat","Bill Clinton",1992-04-16,29,201,TRUE,29.742676
1992,"democrat","Bill Clinton",1992-04-22,28,195,TRUE,27.270186
1992,"democrat","Bill Clinton",1992-04-23,28,194,TRUE,27.831321
1992,"democrat","Bill Clinton",1992-04-25,27,192,TRUE,27.709862
1992,"democrat","Bill Clinton",1992-04-26,27,191,TRUE,28.147243
1992,"democrat","Bill Clinton",1992-05-01,27,186,TRUE,27.138287
1992,"democrat","Bill Clinton",1992-05-03,26,184,TRUE,27.5544375
1992,"democrat","Bill Clinton",1992-05-07,26,180,TRUE,28.106226
1992,"democrat","Bill Clinton",1992-05-08,26,179,TRUE,28.3376825
1992,"democrat","Bill Clinton",1992-05-10,25,177,TRUE,28.621617
1992,"democrat","Bill Clinton",1992-05-12,25,175,TRUE,28.212801
1992,"democrat","Bill Clinton",1992-05-14,25,173,TRUE,27.777538
1992,"democrat","Bill Clinton",1992-05-19,24,168,TRUE,28.904906
1992,"democrat","Bill Clinton",1992-05-20,24,167,TRUE,28.331604
1992,"democrat","Bill Clinton",1992-05-22,24,165,TRUE,27.9416105
1992,"democrat","Bill Clinton",1992-05-30,22,157,TRUE,28.071755
1992,"democrat","Bill Clinton",1992-05-31,22,156,TRUE,28.007919
1992,"democrat","Bill Clinton",1992-06-04,22,152,TRUE,27.502906
1992,"democrat","Bill Clinton",1992-06-05,22,151,TRUE,26.7221243333333
1992,"democrat","Bill Clinton",1992-06-08,21,148,TRUE,25.8265995
1992,"democrat","Bill Clinton",1992-06-10,21,146,TRUE,25.500757
1992,"democrat","Bill Clinton",1992-06-14,20,142,TRUE,25.1346121666667
1992,"democrat","Bill Clinton",1992-06-20,19,136,TRUE,25.207375625
1992,"democrat","Bill Clinton",1992-06-28,18,128,TRUE,27.733169
1992,"democrat","Bill Clinton",1992-06-29,18,127,TRUE,27.401321375
1992,"democrat","Bill Clinton",1992-07-07,17,119,TRUE,28.674023
1992,"democrat","Bill Clinton",1992-07-08,17,118,TRUE,32.088036
1992,"democrat","Bill Clinton",1992-07-09,17,117,TRUE,32.486999
1992,"democrat","Bill Clinton",1992-07-10,17,116,TRUE,33.706309
1992,"democrat","Bill Clinton",1992-07-11,16,115,TRUE,33.700719
1992,"democrat","Bill Clinton",1992-07-13,16,113,TRUE,34.520695
1992,"democrat","Bill Clinton",1992-07-14,16,112,TRUE,38.542166
1992,"democrat","Bill Clinton",1992-07-15,16,111,TRUE,39.035419
1992,"democrat","Bill Clinton",1992-07-16,16,110,FALSE,42.31425
1992,"democrat","Bill Clinton",1992-07-17,16,109,FALSE,49.553323
1992,"democrat","Bill Clinton",1992-07-18,15,108,FALSE,49.4911
1992,"democrat","Bill Clinton",1992-07-19,15,107,FALSE,49.162104
1992,"democrat","Bill Clinton",1992-07-23,15,103,FALSE,50.574891
1992,"democrat","Bill Clinton",1992-07-24,15,102,FALSE,51.053368
1992,"democrat","Bill Clinton",1992-07-26,14,100,FALSE,51.9812888333333
1992,"democrat","Bill Clinton",1992-08-01,13,94,FALSE,53.79027125
1992,"democrat","Bill Clinton",1992-08-05,13,90,FALSE,54.1287435
1992,"democrat","Bill Clinton",1992-08-07,13,88,FALSE,54.520316
1992,"democrat","Bill Clinton",1992-08-09,12,86,FALSE,54.954705
1992,"democrat","Bill Clinton",1992-08-11,12,84,FALSE,53.022203
1992,"democrat","Bill Clinton",1992-08-12,12,83,FALSE,51.8347145
1992,"democrat","Bill Clinton",1992-08-14,12,81,FALSE,51.4573626666667
1992,"democrat","Bill Clinton",1992-08-17,11,78,FALSE,51.164531
1992,"democrat","Bill Clinton",1992-08-18,11,77,FALSE,51.529429
1992,"democrat","Bill Clinton",1992-08-19,11,76,FALSE,51.439705
1992,"democrat","Bill Clinton",1992-08-20,11,75,FALSE,49.869469
1992,"democrat","Bill Clinton",1992-08-21,11,74,FALSE,49.4854675
1992,"democrat","Bill Clinton",1992-08-23,10,72,FALSE,49.35796
1992,"democrat","Bill Clinton",1992-08-24,10,71,FALSE,48.575596
1992,"democrat","Bill Clinton",1992-08-27,10,68,FALSE,48.502969
1992,"democrat","Bill Clinton",1992-08-28,10,67,FALSE,48.218082
1992,"democrat","Bill Clinton",1992-08-30,9,65,FALSE,49.0575935
1992,"democrat","Bill Clinton",1992-09-01,9,63,FALSE,48.933167
1992,"democrat","Bill Clinton",1992-09-02,9,62,FALSE,48.9129116666667
1992,"democrat","Bill Clinton",1992-09-05,8,59,FALSE,47.526964
1992,"democrat","Bill Clinton",1992-09-06,8,58,FALSE,48.7716066666667
1992,"democrat","Bill Clinton",1992-09-09,8,55,FALSE,48.920787
1992,"democrat","Bill Clinton",1992-09-10,8,54,FALSE,49.004106
1992,"democrat","Bill Clinton",1992-09-11,8,53,FALSE,49.078573
1992,"democrat","Bill Clinton",1992-09-13,7,51,FALSE,48.9949185
1992,"democrat","Bill Clinton",1992-09-15,7,49,FALSE,48.568229
1992,"democrat","Bill Clinton",1992-09-16,7,48,FALSE,48.540953
1992,"democrat","Bill Clinton",1992-09-17,7,47,FALSE,48.5015016666667
1992,"democrat","Bill Clinton",1992-09-20,6,44,FALSE,48.979066
1992,"democrat","Bill Clinton",1992-09-21,6,43,FALSE,48.995818
1992,"democrat","Bill Clinton",1992-09-22,6,42,FALSE,49.017334
1992,"democrat","Bill Clinton",1992-09-23,6,41,FALSE,48.381905
1992,"democrat","Bill Clinton",1992-09-24,6,40,FALSE,47.756345
1992,"democrat","Bill Clinton",1992-09-25,6,39,FALSE,47.42636
1992,"democrat","Bill Clinton",1992-09-27,5,37,FALSE,47.413579
1992,"democrat","Bill Clinton",1992-09-28,5,36,FALSE,47.276982
1992,"democrat","Bill Clinton",1992-09-29,5,35,FALSE,47.200791
1992,"democrat","Bill Clinton",1992-09-30,5,34,FALSE,47.405328
1992,"democrat","Bill Clinton",1992-10-01,5,33,FALSE,47.400157
1992,"democrat","Bill Clinton",1992-10-02,5,32,FALSE,45.965501
1992,"democrat","Bill Clinton",1992-10-03,4,31,FALSE,45.776086
1992,"democrat","Bill Clinton",1992-10-04,4,30,FALSE,47.439048
1992,"democrat","Bill Clinton",1992-10-05,4,29,FALSE,47.57178
1992,"democrat","Bill Clinton",1992-10-06,4,28,FALSE,47.541234
1992,"democrat","Bill Clinton",1992-10-07,4,27,FALSE,47.679192
1992,"democrat","Bill Clinton",1992-10-08,4,26,FALSE,47.816324
1992,"democrat","Bill Clinton",1992-10-09,4,25,FALSE,47.564692
1992,"democrat","Bill Clinton",1992-10-10,3,24,FALSE,47.680849
1992,"democrat","Bill Clinton",1992-10-11,3,23,FALSE,47.730264
1992,"democrat","Bill Clinton",1992-10-12,3,22,FALSE,47.588886
1992,"democrat","Bill Clinton",1992-10-13,3,21,FALSE,47.033835
1992,"democrat","Bill Clinton",1992-10-14,3,20,FALSE,46.342423
1992,"democrat","Bill Clinton",1992-10-15,3,19,FALSE,46.053771
1992,"democrat","Bill Clinton",1992-10-16,3,18,FALSE,45.220241
1992,"democrat","Bill Clinton",1992-10-17,2,17,FALSE,46.792979
1992,"democrat","Bill Clinton",1992-10-18,2,16,FALSE,46.980985
1992,"democrat","Bill Clinton",1992-10-19,2,15,FALSE,46.79961
1992,"democrat","Bill Clinton",1992-10-20,2,14,FALSE,46.250828
1992,"democrat","Bill Clinton",1992-10-21,2,13,FALSE,46.488125
1992,"democrat","Bill Clinton",1992-10-22,2,12,FALSE,45.556558
1992,"democrat","Bill Clinton",1992-10-23,2,11,FALSE,44.94718
1992,"democrat","Bill Clinton",1992-10-24,1,10,FALSE,44.724119
1992,"democrat","Bill Clinton",1992-10-25,1,9,FALSE,44.597704
1992,"democrat","Bill Clinton",1992-10-26,1,8,FALSE,44.209815
1992,"democrat","Bill Clinton",1992-10-27,1,7,FALSE,44.007533
1992,"democrat","Bill Clinton",1992-10-28,1,6,FALSE,43.856493
1992,"democrat","Bill Clinton",1992-10-29,1,5,FALSE,43.2716
1992,"democrat","Bill Clinton",1992-10-30,1,4,FALSE,43.068711
1992,"democrat","Bill Clinton",1992-10-31,0,3,FALSE,42.818811
1992,"democrat","Bill Clinton",1992-11-01,0,2,FALSE,42.686611
1992,"democrat","Bill Clinton",1992-11-02,0,1,FALSE,42.673484
1992,"republican","George Bush",1992-02-20,37,257,TRUE,51.342087
1992,"republican","George Bush",1992-03-01,35,247,TRUE,51.16355
1992,"republican","George Bush",1992-03-02,35,246,TRUE,51.3773803333333
1992,"republican","George Bush",1992-03-08,34,240,TRUE,49.7137
1992,"republican","George Bush",1992-03-12,34,236,TRUE,48.484036
1992,"republican","George Bush",1992-03-20,33,228,TRUE,48.20931
1992,"republican","George Bush",1992-03-22,32,226,TRUE,48.8220302857143
1992,"republican","George Bush",1992-03-29,31,219,TRUE,46.9935
1992,"republican","George Bush",1992-04-01,31,216,TRUE,46.06764
1992,"republican","George Bush",1992-04-02,31,215,TRUE,45.8659263333333
1992,"republican","George Bush",1992-04-09,30,208,TRUE,44.053873
1992,"republican","George Bush",1992-04-10,30,207,TRUE,43.875414
1992,"republican","George Bush",1992-04-12,29,205,TRUE,44.047043
1992,"republican","George Bush",1992-04-14,29,203,TRUE,42.44077
1992,"republican","George Bush",1992-04-15,29,202,TRUE,42.199453
1992,"republican","George Bush",1992-04-16,29,201,TRUE,42.160324
1992,"republican","George Bush",1992-04-22,28,195,TRUE,40.939252
1992,"republican","George Bush",1992-04-23,28,194,TRUE,40.594126
1992,"republican","George Bush",1992-04-25,27,192,TRUE,40.187571
1992,"republican","George Bush",1992-04-26,27,191,TRUE,39.968984
1992,"republican","George Bush",1992-05-01,27,186,TRUE,39.04653
1992,"republican","George Bush",1992-05-03,26,184,TRUE,37.99714925
1992,"republican","George Bush",1992-05-07,26,180,TRUE,38.818368
1992,"republican","George Bush",1992-05-08,26,179,TRUE,38.4790585
1992,"republican","George Bush",1992-05-10,25,177,TRUE,37.589493
1992,"republican","George Bush",1992-05-12,25,175,TRUE,37.060335
1992,"republican","George Bush",1992-05-14,25,173,TRUE,35.8756156
1992,"republican","George Bush",1992-05-19,24,168,TRUE,35.498281
1992,"republican","George Bush",1992-05-20,24,167,TRUE,35.2908705
1992,"republican","George Bush",1992-05-22,24,165,TRUE,35.475712625
1992,"republican","George Bush",1992-05-30,22,157,TRUE,34.759221
1992,"republican","George Bush",1992-05-31,22,156,TRUE,34.332282
1992,"republican","George Bush",1992-06-04,22,152,TRUE,32.677173
1992,"republican","George Bush",1992-06-05,22,151,TRUE,32.328266
1992,"republican","George Bush",1992-06-07,21,149,TRUE,32.172294
