poll_startdate,poll_enddate,approve,disapprove,unsure_NA,president,year
2016-12-27T00:00:00Z,2016-12-29T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-27T00:00:00Z,2016-12-29T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-26T00:00:00Z,2016-12-28T00:00:00Z,55,40,5,Barack Obama,2016
2016-12-26T00:00:00Z,2016-12-28T00:00:00Z,55,40,5,Barack Obama,2016
2016-12-23T00:00:00Z,2016-12-27T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-23T00:00:00Z,2016-12-27T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-22T00:00:00Z,2016-12-26T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-22T00:00:00Z,2016-12-26T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-21T00:00:00Z,2016-12-23T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-21T00:00:00Z,2016-12-23T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-20T00:00:00Z,2016-12-22T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-20T00:00:00Z,2016-12-22T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-19T00:00:00Z,2016-12-21T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-19T00:00:00Z,2016-12-21T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-18T00:00:00Z,2016-12-20T00:00:00Z,57,39,4,Barack Obama,2016
2016-12-18T00:00:00Z,2016-12-20T00:00:00Z,57,39,4,Barack Obama,2016
2016-12-17T00:00:00Z,2016-12-19T00:00:00Z,57,39,4,Barack Obama,2016
2016-12-17T00:00:00Z,2016-12-19T00:00:00Z,57,39,4,Barack Obama,2016
2016-12-16T00:00:00Z,2016-12-18T00:00:00Z,57,38,5,Barack Obama,2016
2016-12-16T00:00:00Z,2016-12-18T00:00:00Z,57,38,5,Barack Obama,2016
2016-12-15T00:00:00Z,2016-12-17T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-15T00:00:00Z,2016-12-17T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-14T00:00:00Z,2016-12-16T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-14T00:00:00Z,2016-12-16T00:00:00Z,56,40,4,Barack Obama,2016
2016-12-13T00:00:00Z,2016-12-15T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-13T00:00:00Z,2016-12-15T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-12T00:00:00Z,2016-12-14T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-12T00:00:00Z,2016-12-14T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-11T00:00:00Z,2016-12-13T00:00:00Z,57,40,3,Barack Obama,2016
2016-12-11T00:00:00Z,2016-12-13T00:00:00Z,57,40,3,Barack Obama,2016
2016-12-10T00:00:00Z,2016-12-12T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-10T00:00:00Z,2016-12-12T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-09T00:00:00Z,2016-12-11T00:00:00Z,59,39,2,Barack Obama,2016
2016-12-09T00:00:00Z,2016-12-11T00:00:00Z,59,39,2,Barack Obama,2016
2016-12-08T00:00:00Z,2016-12-10T00:00:00Z,58,40,2,Barack Obama,2016
2016-12-08T00:00:00Z,2016-12-10T00:00:00Z,58,40,2,Barack Obama,2016
2016-12-06T00:00:00Z,2016-12-09T00:00:00Z,59,39,2,Barack Obama,2016
2016-12-06T00:00:00Z,2016-12-09T00:00:00Z,59,39,2,Barack Obama,2016
2016-12-05T00:00:00Z,2016-12-08T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-05T00:00:00Z,2016-12-08T00:00:00Z,56,41,3,Barack Obama,2016
2016-12-04T00:00:00Z,2016-12-06T00:00:00Z,55,41,4,Barack Obama,2016
2016-12-04T00:00:00Z,2016-12-06T00:00:00Z,55,41,4,Barack Obama,2016
2016-12-03T00:00:00Z,2016-12-05T00:00:00Z,54,42,4,Barack Obama,2016
2016-12-03T00:00:00Z,2016-12-05T00:00:00Z,54,42,4,Barack Obama,2016
2016-12-02T00:00:00Z,2016-12-04T00:00:00Z,54,42,4,Barack Obama,2016
2016-12-02T00:00:00Z,2016-12-04T00:00:00Z,54,42,4,Barack Obama,2016
2016-12-01T00:00:00Z,2016-12-03T00:00:00Z,53,44,3,Barack Obama,2016
2016-12-01T00:00:00Z,2016-12-03T00:00:00Z,53,44,3,Barack Obama,2016
2016-11-29T00:00:00Z,2016-12-02T00:00:00Z,53,45,2,Barack Obama,2016
2016-11-29T00:00:00Z,2016-12-02T00:00:00Z,53,45,2,Barack Obama,2016
2016-11-28T00:00:00Z,2016-12-01T00:00:00Z,54,43,3,Barack Obama,2016
2016-11-28T00:00:00Z,2016-12-01T00:00:00Z,54,43,3,Barack Obama,2016
2016-11-27T00:00:00Z,2016-11-29T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-27T00:00:00Z,2016-11-29T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-26T00:00:00Z,2016-11-28T00:00:00Z,57,39,4,Barack Obama,2016
2016-11-26T00:00:00Z,2016-11-28T00:00:00Z,57,39,4,Barack Obama,2016
2016-11-25T00:00:00Z,2016-11-27T00:00:00Z,57,39,4,Barack Obama,2016
2016-11-25T00:00:00Z,2016-11-27T00:00:00Z,57,39,4,Barack Obama,2016
2016-11-23T00:00:00Z,2016-11-26T00:00:00Z,56,40,4,Barack Obama,2016
2016-11-23T00:00:00Z,2016-11-26T00:00:00Z,56,40,4,Barack Obama,2016
2016-11-22T00:00:00Z,2016-11-25T00:00:00Z,56,40,4,Barack Obama,2016
2016-11-22T00:00:00Z,2016-11-25T00:00:00Z,56,40,4,Barack Obama,2016
2016-11-21T00:00:00Z,2016-11-23T00:00:00Z,55,42,3,Barack Obama,2016
2016-11-21T00:00:00Z,2016-11-23T00:00:00Z,55,42,3,Barack Obama,2016
2016-11-20T00:00:00Z,2016-11-22T00:00:00Z,55,42,3,Barack Obama,2016
2016-11-20T00:00:00Z,2016-11-22T00:00:00Z,55,42,3,Barack Obama,2016
2016-11-19T00:00:00Z,2016-11-21T00:00:00Z,56,42,2,Barack Obama,2016
2016-11-19T00:00:00Z,2016-11-21T00:00:00Z,56,42,2,Barack Obama,2016
2016-11-18T00:00:00Z,2016-11-20T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-18T00:00:00Z,2016-11-20T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-17T00:00:00Z,2016-11-19T00:00:00Z,56,41,3,Barack Obama,2016
2016-11-17T00:00:00Z,2016-11-19T00:00:00Z,56,41,3,Barack Obama,2016
2016-11-16T00:00:00Z,2016-11-18T00:00:00Z,58,40,2,Barack Obama,2016
2016-11-16T00:00:00Z,2016-11-18T00:00:00Z,58,40,2,Barack Obama,2016
2016-11-15T00:00:00Z,2016-11-17T00:00:00Z,56,42,2,Barack Obama,2016
2016-11-15T00:00:00Z,2016-11-17T00:00:00Z,56,42,2,Barack Obama,2016
2016-11-14T00:00:00Z,2016-11-16T00:00:00Z,56,41,3,Barack Obama,2016
2016-11-14T00:00:00Z,2016-11-16T00:00:00Z,56,41,3,Barack Obama,2016
2016-11-13T00:00:00Z,2016-11-15T00:00:00Z,56,40,4,Barack Obama,2016
2016-11-13T00:00:00Z,2016-11-15T00:00:00Z,56,40,4,Barack Obama,2016
2016-11-12T00:00:00Z,2016-11-14T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-12T00:00:00Z,2016-11-14T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-11T00:00:00Z,2016-11-13T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-11T00:00:00Z,2016-11-13T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-10T00:00:00Z,2016-11-12T00:00:00Z,57,41,2,Barack Obama,2016
2016-11-10T00:00:00Z,2016-11-12T00:00:00Z,57,41,2,Barack Obama,2016
2016-11-09T00:00:00Z,2016-11-11T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-09T00:00:00Z,2016-11-11T00:00:00Z,57,40,3,Barack Obama,2016
2016-11-08T00:00:00Z,2016-11-10T00:00:00Z,58,40,2,Barack Obama,2016
2016-11-08T00:00:00Z,2016-11-10T00:00:00Z,58,40,2,Barack Obama,2016
2016-11-07T00:00:00Z,2016-11-09T00:00:00Z,56,42,2,Barack Obama,2016
2016-11-07T00:00:00Z,2016-11-09T00:00:00Z,56,42,2,Barack Obama,2016
2016-11-06T00:00:00Z,2016-11-08T00:00:00Z,56,42,2,Barack Obama,2016
2016-11-06T00:00:00Z,2016-11-08T00:00:00Z,56,42,2,Barack Obama,2016
2016-11-05T00:00:00Z,2016-11-07T00:00:00Z,56,42,8,Barack Obama,2016
2016-11-05T00:00:00Z,2016-11-07T00:00:00Z,56,42,8,Barack Obama,2016
2016-11-04T00:00:00Z,2016-11-06T00:00:00Z,56,41,3,Barack Obama,2016
2016-11-04T00:00:00Z,2016-11-06T00:00:00Z,56,41,3,Barack Obama,2016
2016-11-03T00:00:00Z,2016-11-05T00:00:00Z,53,44,3,Barack Obama,2016
2016-11-03T00:00:00Z,2016-11-05T00:00:00Z,53,44,3,Barack Obama,2016
2016-11-02T00:00:00Z,2016-11-04T00:00:00Z,51,46,3,Barack Obama,2016
2016-11-02T00:00:00Z,2016-11-04T00:00:00Z,51,46,3,Barack Obama,2016
2016-10-31T00:00:00Z,2016-11-03T00:00:00Z,49,48,3,Barack Obama,2016
2016-10-31T00:00:00Z,2016-11-03T00:00:00Z,49,48,3,Barack Obama,2016
2016-10-30T00:00:00Z,2016-11-02T00:00:00Z,51,47,4,Barack Obama,2016
2016-10-30T00:00:00Z,2016-11-02T00:00:00Z,51,47,4,Barack Obama,2016
2016-10-29T00:00:00Z,2016-10-31T00:00:00Z,53,45,2,Barack Obama,2016
2016-10-29T00:00:00Z,2016-10-31T00:00:00Z,53,45,2,Barack Obama,2016
2016-10-28T00:00:00Z,2016-10-30T00:00:00Z,54,44,2,Barack Obama,2016
2016-10-28T00:00:00Z,2016-10-30T00:00:00Z,54,44,2,Barack Obama,2016
2016-10-27T00:00:00Z,2016-10-29T00:00:00Z,55,43,2,Barack Obama,2016
2016-10-27T00:00:00Z,2016-10-29T00:00:00Z,55,43,2,Barack Obama,2016
2016-10-26T00:00:00Z,2016-10-28T00:00:00Z,53,44,3,Barack Obama,2016
2016-10-26T00:00:00Z,2016-10-28T00:00:00Z,53,44,3,Barack Obama,2016
2016-10-25T00:00:00Z,2016-10-27T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-25T00:00:00Z,2016-10-27T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,53,44,3,Barack Obama,2016
2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,53,44,3,Barack Obama,2016
2016-10-23T00:00:00Z,2016-10-25T00:00:00Z,52,44,4,Barack Obama,2016
2016-10-23T00:00:00Z,2016-10-25T00:00:00Z,52,44,4,Barack Obama,2016
2016-10-22T00:00:00Z,2016-10-24T00:00:00Z,52,46,2,Barack Obama,2016
2016-10-22T00:00:00Z,2016-10-24T00:00:00Z,52,46,2,Barack Obama,2016
2016-10-21T00:00:00Z,2016-10-23T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-21T00:00:00Z,2016-10-23T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-20T00:00:00Z,2016-10-22T00:00:00Z,56,41,3,Barack Obama,2016
2016-10-20T00:00:00Z,2016-10-22T00:00:00Z,56,41,3,Barack Obama,2016
2016-10-19T00:00:00Z,2016-10-21T00:00:00Z,57,40,3,Barack Obama,2016
2016-10-19T00:00:00Z,2016-10-21T00:00:00Z,57,40,3,Barack Obama,2016
2016-10-18T00:00:00Z,2016-10-20T00:00:00Z,55,42,3,Barack Obama,2016
2016-10-18T00:00:00Z,2016-10-20T00:00:00Z,55,42,3,Barack Obama,2016
2016-10-17T00:00:00Z,2016-10-19T00:00:00Z,55,42,3,Barack Obama,2016
2016-10-17T00:00:00Z,2016-10-19T00:00:00Z,55,42,3,Barack Obama,2016
2016-10-16T00:00:00Z,2016-10-18T00:00:00Z,53,44,3,Barack Obama,2016
2016-10-16T00:00:00Z,2016-10-18T00:00:00Z,53,44,3,Barack Obama,2016
2016-10-15T00:00:00Z,2016-10-17T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-15T00:00:00Z,2016-10-17T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-14T00:00:00Z,2016-10-16T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-14T00:00:00Z,2016-10-16T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-13T00:00:00Z,2016-10-15T00:00:00Z,55,41,4,Barack Obama,2016
2016-10-13T00:00:00Z,2016-10-15T00:00:00Z,55,41,4,Barack Obama,2016
2016-10-12T00:00:00Z,2016-10-14T00:00:00Z,54,42,4,Barack Obama,2016
2016-10-12T00:00:00Z,2016-10-14T00:00:00Z,54,42,4,Barack Obama,2016
2016-10-11T00:00:00Z,2016-10-13T00:00:00Z,53,43,4,Barack Obama,2016
2016-10-11T00:00:00Z,2016-10-13T00:00:00Z,53,43,4,Barack Obama,2016
2016-10-10T00:00:00Z,2016-10-12T00:00:00Z,53,42,5,Barack Obama,2016
2016-10-10T00:00:00Z,2016-10-12T00:00:00Z,53,42,5,Barack Obama,2016
2016-10-09T00:00:00Z,2016-10-11T00:00:00Z,54,42,4,Barack Obama,2016
2016-10-09T00:00:00Z,2016-10-11T00:00:00Z,54,42,4,Barack Obama,2016
2016-10-08T00:00:00Z,2016-10-10T00:00:00Z,55,42,3,Barack Obama,2016
2016-10-08T00:00:00Z,2016-10-10T00:00:00Z,55,42,3,Barack Obama,2016
2016-10-07T00:00:00Z,2016-10-09T00:00:00Z,53,44,3,Barack Obama,2016
2016-10-07T00:00:00Z,2016-10-09T00:00:00Z,53,44,3,Barack Obama,2016
2016-10-06T00:00:00Z,2016-10-08T00:00:00Z,52,46,2,Barack Obama,2016
2016-10-06T00:00:00Z,2016-10-08T00:00:00Z,52,46,2,Barack Obama,2016
2016-10-04T00:00:00Z,2016-10-07T00:00:00Z,51,46,3,Barack Obama,2016
2016-10-04T00:00:00Z,2016-10-07T00:00:00Z,51,46,3,Barack Obama,2016
2016-10-03T00:00:00Z,2016-10-06T00:00:00Z,51,45,4,Barack Obama,2016
2016-10-03T00:00:00Z,2016-10-06T00:00:00Z,51,45,4,Barack Obama,2016
2016-10-02T00:00:00Z,2016-10-04T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-02T00:00:00Z,2016-10-04T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-01T00:00:00Z,2016-10-03T00:00:00Z,54,43,3,Barack Obama,2016
2016-10-01T00:00:00Z,2016-10-03T00:00:00Z,54,43,3,Barack Obama,2016
2016-09-30T00:00:00Z,2016-10-02T00:00:00Z,54,43,3,Barack Obama,2016
2016-09-30T00:00:00Z,2016-10-02T00:00:00Z,54,43,3,Barack Obama,2016
2016-09-29T00:00:00Z,2016-10-01T00:00:00Z,52,45,3,Barack Obama,2016
2016-09-29T00:00:00Z,2016-10-01T00:00:00Z,52,45,3,Barack Obama,2016
2016-09-28T00:00:00Z,2016-09-30T00:00:00Z,53,44,3,Barack Obama,2016
2016-09-28T00:00:00Z,2016-09-30T00:00:00Z,53,44,3,Barack Obama,2016
2016-09-27T00:00:00Z,2016-09-29T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-27T00:00:00Z,2016-09-29T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-25T00:00:00Z,2016-09-27T00:00:00Z,50,45,5,Barack Obama,2016
2016-09-25T00:00:00Z,2016-09-27T00:00:00Z,50,45,5,Barack Obama,2016
2016-09-24T00:00:00Z,2016-09-26T00:00:00Z,51,44,5,Barack Obama,2016
2016-09-24T00:00:00Z,2016-09-26T00:00:00Z,51,44,5,Barack Obama,2016
2016-09-23T00:00:00Z,2016-09-25T00:00:00Z,54,41,5,Barack Obama,2016
2016-09-23T00:00:00Z,2016-09-25T00:00:00Z,54,41,5,Barack Obama,2016
2016-09-22T00:00:00Z,2016-09-24T00:00:00Z,54,41,5,Barack Obama,2016
2016-09-22T00:00:00Z,2016-09-24T00:00:00Z,54,41,5,Barack Obama,2016
2016-09-21T00:00:00Z,2016-09-23T00:00:00Z,53,42,5,Barack Obama,2016
2016-09-21T00:00:00Z,2016-09-23T00:00:00Z,53,42,5,Barack Obama,2016
2016-09-20T00:00:00Z,2016-09-22T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-20T00:00:00Z,2016-09-22T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-19T00:00:00Z,2016-09-21T00:00:00Z,52,45,3,Barack Obama,2016
2016-09-19T00:00:00Z,2016-09-21T00:00:00Z,52,45,3,Barack Obama,2016
2016-09-18T00:00:00Z,2016-09-20T00:00:00Z,53,44,3,Barack Obama,2016
2016-09-18T00:00:00Z,2016-09-20T00:00:00Z,53,44,3,Barack Obama,2016
2016-09-17T00:00:00Z,2016-09-19T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-17T00:00:00Z,2016-09-19T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-16T00:00:00Z,2016-09-18T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-16T00:00:00Z,2016-09-18T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-15T00:00:00Z,2016-09-17T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-15T00:00:00Z,2016-09-17T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-14T00:00:00Z,2016-09-16T00:00:00Z,53,45,2,Barack Obama,2016
2016-09-14T00:00:00Z,2016-09-16T00:00:00Z,53,45,2,Barack Obama,2016
2016-09-13T00:00:00Z,2016-09-15T00:00:00Z,54,43,3,Barack Obama,2016
2016-09-13T00:00:00Z,2016-09-15T00:00:00Z,54,43,3,Barack Obama,2016
2016-09-12T00:00:00Z,2016-09-14T00:00:00Z,52,45,3,Barack Obama,2016
2016-09-12T00:00:00Z,2016-09-14T00:00:00Z,52,45,3,Barack Obama,2016
2016-09-11T00:00:00Z,2016-09-13T00:00:00Z,53,44,3,Barack Obama,2016
2016-09-11T00:00:00Z,2016-09-13T00:00:00Z,53,44,3,Barack Obama,2016
2016-09-10T00:00:00Z,2016-09-12T00:00:00Z,50,46,4,Barack Obama,2016
2016-09-10T00:00:00Z,2016-09-12T00:00:00Z,50,46,4,Barack Obama,2016
2016-09-09T00:00:00Z,2016-09-11T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-09T00:00:00Z,2016-09-11T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-08T00:00:00Z,2016-09-10T00:00:00Z,50,45,5,Barack Obama,2016
2016-09-08T00:00:00Z,2016-09-10T00:00:00Z,50,45,5,Barack Obama,2016
2016-09-06T00:00:00Z,2016-09-09T00:00:00Z,50,46,4,Barack Obama,2016
2016-09-06T00:00:00Z,2016-09-09T00:00:00Z,50,46,4,Barack Obama,2016
2016-09-05T00:00:00Z,2016-09-08T00:00:00Z,50,46,4,Barack Obama,2016
2016-09-05T00:00:00Z,2016-09-08T00:00:00Z,50,46,4,Barack Obama,2016
2016-09-04T00:00:00Z,2016-09-06T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-04T00:00:00Z,2016-09-06T00:00:00Z,51,45,4,Barack Obama,2016
2016-09-03T00:00:00Z,2016-09-05T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-03T00:00:00Z,2016-09-05T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-02T00:00:00Z,2016-09-04T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-02T00:00:00Z,2016-09-04T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-01T00:00:00Z,2016-09-03T00:00:00Z,52,44,4,Barack Obama,2016
2016-09-01T00:00:00Z,2016-09-03T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-31T00:00:00Z,2016-09-02T00:00:00Z,51,45,4,Barack Obama,2016
2016-08-31T00:00:00Z,2016-09-02T00:00:00Z,51,45,4,Barack Obama,2016
2016-08-30T00:00:00Z,2016-09-01T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-30T00:00:00Z,2016-09-01T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-28T00:00:00Z,2016-08-30T00:00:00Z,52,43,5,Barack Obama,2016
2016-08-28T00:00:00Z,2016-08-30T00:00:00Z,52,43,5,Barack Obama,2016
2016-08-27T00:00:00Z,2016-08-29T00:00:00Z,51,44,5,Barack Obama,2016
2016-08-27T00:00:00Z,2016-08-29T00:00:00Z,51,44,5,Barack Obama,2016
2016-08-26T00:00:00Z,2016-08-28T00:00:00Z,51,44,0,Barack Obama,2016
2016-08-26T00:00:00Z,2016-08-28T00:00:00Z,51,44,0,Barack Obama,2016
2016-08-25T00:00:00Z,2016-08-27T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-25T00:00:00Z,2016-08-27T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-24T00:00:00Z,2016-08-26T00:00:00Z,51,43,6,Barack Obama,2016
2016-08-24T00:00:00Z,2016-08-26T00:00:00Z,51,43,6,Barack Obama,2016
2016-08-23T00:00:00Z,2016-08-25T00:00:00Z,51,44,5,Barack Obama,2016
2016-08-23T00:00:00Z,2016-08-25T00:00:00Z,51,44,5,Barack Obama,2016
2016-08-22T00:00:00Z,2016-08-24T00:00:00Z,48,46,6,Barack Obama,2016
2016-08-22T00:00:00Z,2016-08-24T00:00:00Z,48,46,6,Barack Obama,2016
2016-08-21T00:00:00Z,2016-08-23T00:00:00Z,51,44,5,Barack Obama,2016
2016-08-21T00:00:00Z,2016-08-23T00:00:00Z,51,44,5,Barack Obama,2016
2016-08-20T00:00:00Z,2016-08-22T00:00:00Z,50,45,5,Barack Obama,2016
2016-08-20T00:00:00Z,2016-08-22T00:00:00Z,50,45,5,Barack Obama,2016
2016-08-19T00:00:00Z,2016-08-21T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-19T00:00:00Z,2016-08-21T00:00:00Z,52,44,4,Barack Obama,2016
2016-08-18T00:00:00Z,2016-08-20T00:00:00Z,51,46,3,Barack Obama,2016
2016-08-18T00:00:00Z,2016-08-20T00:00:00Z,51,46,3,Barack Obama,2016
2016-08-16T00:00:00Z,2016-08-19T00:00:00Z,52,45,3,Barack Obama,2016
2016-08-16T00:00:00Z,2016-08-19T00:00:00Z,52,45,3,Barack Obama,2016
2016-08-15T00:00:00Z,2016-08-18T00:00:00Z,51,45,4,Barack Obama,2016
2016-08-15T00:00:00Z,2016-08-18T00:00:00Z,51,45,4,Barack Obama,2016
2016-08-14T00:00:00Z,2016-08-16T00:00:00Z,52,45,3,Barack Obama,2016
2016-08-14T00:00:00Z,2016-08-16T00:00:00Z,52,45,3,Barack Obama,2016
2016-08-13T00:00:00Z,2016-08-15T00:00:00Z,51,45,4,Barack Obama,2016
2016-08-13T00:00:00Z,2016-08-15T00:00:00Z,51,45,4,Barack Obama,2016
2016-08-12T00:00:00Z,2016-08-14T00:00:00Z,53,44,3,Barack Obama,2016
2016-08-12T00:00:00Z,2016-08-14T00:00:00Z,53,44,3,Barack Obama,2016
2016-08-11T00:00:00Z,2016-08-13T00:00:00Z,54,43,3,Barack Obama,2016
2016-08-11T00:00:00Z,2016-08-13T00:00:00Z,54,43,3,Barack Obama,2016
2016-08-10T00:00:00Z,2016-08-12T00:00:00Z,53,43,4,Barack Obama,2016
2016-08-10T00:00:00Z,2016-08-12T00:00:00Z,53,43,4,Barack Obama,2016
2016-08-09T00:00:00Z,2016-08-11T00:00:00Z,53,42,5,Barack Obama,2016
2016-08-09T00:00:00Z,2016-08-11T00:00:00Z,53,42,5,Barack Obama,2016
2016-08-08T00:00:00Z,2016-08-10T00:00:00Z,49,46,5,Barack Obama,2016
2016-08-08T00:00:00Z,2016-08-10T00:00:00Z,49,46,5,Barack Obama,2016
2016-08-07T00:00:00Z,2016-08-09T00:00:00Z,50,45,5,Barack Obama,2016
2016-08-07T00:00:00Z,2016-08-09T00:00:00Z,50,45,5,Barack Obama,2016
2016-08-06T00:00:00Z,2016-08-08T00:00:00Z,52,45,3,Barack Obama,2016
2016-08-06T00:00:00Z,2016-08-08T00:00:00Z,52,45,3,Barack Obama,2016
2016-08-05T00:00:00Z,2016-08-07T00:00:00Z,53,44,3,Barack Obama,2016
2016-08-05T00:00:00Z,2016-08-07T00:00:00Z,53,44,3,Barack Obama,2016
2016-08-04T00:00:00Z,2016-08-06T00:00:00Z,52,45,3,Barack Obama,2016
2016-08-04T00:00:00Z,2016-08-06T00:00:00Z,52,45,3,Barack Obama,2016
2016-08-03T00:00:00Z,2016-08-05T00:00:00Z,49,46,5,Barack Obama,2016
2016-08-03T00:00:00Z,2016-08-05T00:00:00Z,49,46,5,Barack Obama,2016
2016-08-02T00:00:00Z,2016-08-04T00:00:00Z,50,45,5,Barack Obama,2016
2016-08-02T00:00:00Z,2016-08-04T00:00:00Z,50,45,5,Barack Obama,2016
2016-08-01T00:00:00Z,2016-08-03T00:00:00Z,51,44,5,Barack Obama,2016
2016-08-01T00:00:00Z,2016-08-03T00:00:00Z,51,44,5,Barack Obama,2016
2016-07-31T00:00:00Z,2016-08-02T00:00:00Z,52,44,4,Barack Obama,2016
2016-07-31T00:00:00Z,2016-08-02T00:00:00Z,52,44,4,Barack Obama,2016
2016-07-30T00:00:00Z,2016-08-01T00:00:00Z,53,44,3,Barack Obama,2016
2016-07-30T00:00:00Z,2016-08-01T00:00:00Z,53,44,3,Barack Obama,2016
2016-07-29T00:00:00Z,2016-07-31T00:00:00Z,54,43,3,Barack Obama,2016
2016-07-29T00:00:00Z,2016-07-31T00:00:00Z,54,43,3,Barack Obama,2016
2016-07-28T00:00:00Z,2016-07-30T00:00:00Z,54,42,4,Barack Obama,2016
2016-07-28T00:00:00Z,2016-07-30T00:00:00Z,54,42,4,Barack Obama,2016
2016-07-27T00:00:00Z,2016-07-29T00:00:00Z,53,43,4,Barack Obama,2016
2016-07-27T00:00:00Z,2016-07-29T00:00:00Z,53,43,4,Barack Obama,2016
2016-07-26T00:00:00Z,2016-07-28T00:00:00Z,52,44,4,Barack Obama,2016
2016-07-26T00:00:00Z,2016-07-28T00:00:00Z,52,44,4,Barack Obama,2016
2016-07-25T00:00:00Z,2016-07-27T00:00:00Z,51,46,3,Barack Obama,2016
2016-07-25T00:00:00Z,2016-07-27T00:00:00Z,51,46,3,Barack Obama,2016
2016-07-24T00:00:00Z,2016-07-26T00:00:00Z,51,45,4,Barack Obama,2016
2016-07-24T00:00:00Z,2016-07-26T00:00:00Z,51,45,4,Barack Obama,2016
2016-07-23T00:00:00Z,2016-07-25T00:00:00Z,50,46,4,Barack Obama,2016
2016-07-23T00:00:00Z,2016-07-25T00:00:00Z,50,46,4,Barack Obama,2016
2016-07-22T00:00:00Z,2016-07-24T00:00:00Z,49,48,3,Barack Obama,2016
2016-07-22T00:00:00Z,2016-07-24T00:00:00Z,49,48,3,Barack Obama,2016
2016-07-20T00:00:00Z,2016-07-23T00:00:00Z,49,47,4,Barack Obama,2016
2016-07-20T00:00:00Z,2016-07-23T00:00:00Z,49,47,4,Barack Obama,2016
2016-07-19T00:00:00Z,2016-07-22T00:00:00Z,49,47,4,Barack Obama,2016
